		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110100010   33   47   79   77   47  143  148   30 1028.676887 0.000000 FAILURE 107
110100100   51  102   95   76   47  162  148   47 854.545485 0.000000 FAILURE 108
110101000  124  120  115   94  174  123  148  120 479.945416 0.000000 FAILURE 109
110101010   33   48   79   76  102   88  147   28 1013.788167 0.000000 FAILURE 110
110101100   51  101   97   75  106  103  148   46 828.351209 0.000000 FAILURE 111
110110000  228  166  252  143  244  276   24  305 295.840890 0.000000 FAILURE 112
110110010   44   59  128   53  117  169    6  123 921.536781 0.000000 FAILURE 113
110110100   66  110  143   53  136  168    5  140 770.997279 0.000000 FAILURE 114
110111000  190  122  116   87  192  185  100  129 420.222128 0.000000 FAILURE 115
110111010   43  114   71  108   66  165  100  139 744.377218 0.000000 FAILURE 116
110111100  117  114   90  108  222   26  110  148 638.361948 0.000000 FAILURE 117
111000000  681  554  512  620  666 1170  550  732 7908.702833 0.000000 FAILURE 118
111000010   43  114  117  123  141  122  127  141 585.161014 0.000000 FAILURE 119
111000100  117  115  136  123  159  120  128  169 427.812123 0.000000 FAILURE 120
111000110   45  114  117  123  142  121  129  142 579.101516 0.000000 FAILURE 121
111001000  204  134  138  216  158  138  225  209 195.186067 0.000000 FAILURE 122
111001010   79  148   77  237    0  161  212  284 566.089641 0.000000 FAILURE 123
111001100  155  150  121  210   90  161  143  357 367.566666 0.000000 FAILURE 124
111010000  326  258  236  294  166  361  334  227 159.229443 0.000000 FAILURE 125
111010010   80  149  164  147   95  261  302    0 581.731429 0.000000 FAILURE 126
111010100  154  149  182  148  221  151  301   73 305.024933 0.000000 FAILURE 127
111010110   90  159  196  135  169  243  206   78 338.599489 0.000000 FAILURE 128
111011000  251  191  294  173  288  310   18  334 321.522529 0.000000 FAILURE 129
111011010  107  170  259  100  262  284   16  188 433.799598 0.000000 FAILURE 130
111011100  232  164  231  170  209  283  207  194 79.944387 0.000000 FAILURE 131
111100000  504  451  344  584  506  228  384  724 2349.258798 0.000000 FAILURE 132
111100010  159  235  237  241  309  188  238  248 62.708552 0.000000 FAILURE 133
111100100  275  274  171  400  169  189  460  413 488.460065 0.000000 FAILURE 134
111100110  232  307  205  414  193  244  267  566 598.341297 0.000000 FAILURE 135
111101000  383  324  366  363  251  478  601  137 1051.674595 0.000000 FAILURE 136
111101010  231  306  328  290  434  249  585    0 953.290628 0.000000 FAILURE 137
111101100  351  353  536  195  514  567   18  451 1617.945883 0.000000 FAILURE 138
111101110  351  379  417  375  444  439  395  341 790.994365 0.000000 FAILURE 139
111110000  557  579  453  709  662  309  495  848 4559.509781 0.000000 FAILURE 140
111110010  509  579  332  835  151  527  778  909 5740.380061 0.000000 FAILURE 141
111110100  614  612  676  574  477  873 1170   64 8078.810457 0.000000 FAILURE 142
111110110  637  702 1038  383  965 1135   61  711 10923.620447 0.000000 FAILURE 143
111111000  939  959  891 1104 1195  595  918 1254 19713.065159 0.000000 FAILURE 144
111111010 1192 1258 1441 1081 1153 1740 1917  136 42083.598435 0.000000 FAILURE 145
111111100 2068 2134 1660 2631 1474 1086 2129 2673 111312.402428 0.000000 FAILURE 146
111111110 4947 4661 4065 3682 3414 2928 2845 2819 418115.815627 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001 1876 2032 1495 1770 1953 1341 1197 1871 73847.616572 0.000000 FAILURE   0
000000011 1166 1894 1979 1905  328  354  525  540 40357.586203 0.000000 FAILURE   1
000000101 1846  263    6  823 1025  480  204 1595 23090.006285 0.000000 FAILURE   2
000000111 1119  153  982 1957  460  153   88  458 18544.473810 0.000000 FAILURE   3
000001001    0   99  892  239   70  880 1749  442 13722.095028 0.000000 FAILURE   4
000001011 1351  297   26   86  737  517   29  107 7130.395708 0.000000 FAILURE   5
000001101    0  517 1067   30   70   41  420  747 5136.646012 0.000000 FAILURE   6
000001111  844  262  267 1525  628  257  285  335 9146.075471 0.000000 FAILURE   7
000010001   36  518   97   33  480 1108    0   74 4554.419421 0.000000 FAILURE   8
000010011   65  102  367  295   83   80 1138  536 4266.639327 0.000000 FAILURE   9
000010101  185   63    6  255  393   41    0  535 1274.189836 0.000000 FAILURE  10
000010111  469  166   92  225  236  592   88  222 958.028285 0.000000 FAILURE  11
000011001   36  423    6   32   68   40  546   74 1566.597434 0.000000 FAILURE  12
000011011   51  120  384   86   83   78   29  714 1770.474502 0.000000 FAILURE  13
000011101  308   64  265  134   69   40    0   74 889.546740 0.000000 FAILURE  14
000011111  810  606  539 1032  592  487  542  650 6746.201698 0.000000 FAILURE  15
000100011   59  295  112   77  146  388   29  169 696.925447 0.000000 FAILURE  16
000100101   45   54  279   44   58  349   65   61 967.343665 0.000000 FAILURE  17
000100111  110  169  152  419  141  155  489  241 598.442977 0.000000 FAILURE  18
000101001   44   56    6  317   58   40   62  372 1115.457673 0.000000 FAILURE  19
000101011  208  114   21   77  368   77   68  230 722.133637 0.000000 FAILURE  20
000101101  231   50    6   44  332   41   63   12 1145.088947 0.000000 FAILURE  21
000101111  408  353  211  415  254  563  293  366 796.601598 0.000000 FAILURE  22
000110011   64  287   21   76   71  101  341  128 786.583991 0.000000 FAILURE  23
000110101   51  229    5   44   34   64  209  139 947.486389 0.000000 FAILURE  24
000110111   99  177  277  204  118  176  138  505 542.821846 0.000000 FAILURE  25
000111001  182   49  210   21   35   64   63   42 1028.331599 0.000000 FAILURE  26
000111011  202   92  141  154   71  102   77  120 581.200786 0.000000 FAILURE  27
000111101  187   32   46  206   97  183  192  139 542.792189 0.000000 FAILURE  28
000111111 1133 1027  920 1204  889  933  906 1044 20121.856219 0.000000 FAILURE  29
001000011   60  225   60   59  247   84   94  129 694.308243 0.000000 FAILURE  30
001000101   60  160   47   26  207   79   48   21 1035.061550 0.000000 FAILURE  31
001000111   93  203  222  164  136  402   92  285 393.450606 0.000000 FAILURE  32
001001011   30   82  197   60   67  275  101  164 709.592033 0.000000 FAILURE  33
001001101   24   23  183   26   28  109  203   86 1018.197482 0.000000 FAILURE  34
001001111  203  339  248  508  247  389  453  434 766.904655 0.000000 FAILURE  35
001010011   29   84   63  194   67  146  100  294 726.584260 0.000000 FAILURE  36
001010101   24   23   47  113   79  109   24  264 1049.755383 0.000000 FAILURE  37
001010111  172  157  131  165  271  219  138  251 188.591689 0.000000 FAILURE  38
001011011  125   79   60   57  207  145  101  115 672.515868 0.000000 FAILURE  39
001011101  118   17   47   26   28  239   30   86 1150.338182 0.000000 FAILURE  40
001011111  591  638  580  668  494  728  533  670 4784.610451 0.000000 FAILURE  41
001100101   29  130   23   26   61   52  254   15 1181.271174 0.000000 FAILURE  42
001100111   87  264  107  164  181  152  373  174 357.170935 0.000000 FAILURE  43
001101011   36  191   37   57  120   70  204  171 748.783355 0.000000 FAILURE  44
001101101   29   41  112   27   77   37  119  152 1046.939056 0.000000 FAILURE  45
001101111  192  372  325  362  286  325  382  489 537.090689 0.000000 FAILURE  46
001110101   98   36  113   32   77   36  116   15 1131.277401 0.000000 FAILURE  47
001110111  157  159  120  259  186  145  246  165 211.553386 0.000000 FAILURE  48
001111011  105   84   50  157  268  309  442  155 602.232679 0.000000 FAILURE  49
001111101  348  248  279  381  393  382  230  147 345.551866 0.000000 FAILURE  50
001111111 1763 1618 1398 1592 1400 1507 1425 1478 55883.897639 0.000000 FAILURE  51
010000011   33  152   48   75  199  122  139   51 785.598965 0.000000 FAILURE  52
010000111   83  225  118  239  213  198  193  175 223.480673 0.000000 FAILURE  53
010001011   61  126   55  126  141  157   85   75 717.520962 0.000000 FAILURE  54
010001111  228  328  342  380  242  533  242  410 619.862525 0.000000 FAILURE  55
010010011   60   50  126  124   51  275   54  111 813.823665 0.000000 FAILURE  56
010010111  102  126  259  167  122  300  177  199 274.964695 0.000000 FAILURE  57
010011011   60   51  127  122  122  115  150  110 670.533107 0.000000 FAILURE  58
010011111  512  635  608  730  562  622  630  603 4721.958564 0.000000 FAILURE  59
010100011   59   50   83  167  122  113   61  199 726.778088 0.000000 FAILURE  60
010100111   95  128  253  172  194  189  175  241 217.524973 0.000000 FAILURE  61
010101011   60   51  121   79  174  115   62  198 722.407962 0.000000 FAILURE  62
010101111  265  328  373  265  404  363  288  365 342.078855 0.000000 FAILURE  63
010110011  117   51  120   44  206  115   43  128 766.744721 0.000000 FAILURE  64
010110111  145  123  250  141  228  188  160  196 203.230446 0.000000 FAILURE  65
