		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100100000  252  249  266  246  253  250  227  244  4.128106 0.845384 SUCCESS  76
100101000  250  244  238  246  234  219  254  237  4.057142 0.851931 SUCCESS  77
100110000  239  257  250  248  258  258  228  251  3.956521 0.861025 SUCCESS  78
100111000  251  255  247  255  266  233  219  245  6.466748 0.595098 SUCCESS  79
101000000  269  238  243  246  215  237  228  242  7.730335 0.460245 SUCCESS  80
101000100  258  239  255  257  230  249  244  259  4.013716 0.855884 SUCCESS  81
101001000  261  223  250  241  236  229  259  256  6.068501 0.639559 SUCCESS  82
101001100  221  241  245  245  255  240  258  234  4.136579 0.844595 SUCCESS  83
101010000  252  264  232  253  206  227  239  262 11.758350 0.162316 SUCCESS  84
101010100  252  233  237  225  240  251  248  223  4.778435 0.780974 SUCCESS  85
101011000  234  261  217  251  235  272  246  275 12.656524 0.124227 SUCCESS  86
101011100  248  234  237  253  267  223  223  246  7.059882 0.530186 SUCCESS  87
101100000  218  256  234  272  227  220  266  262 14.304589 0.074164 SUCCESS  88
101100100  256  245  269  229  269  260  238  240  8.111636 0.422642 SUCCESS  89
101101000  252  258  240  251  256  255  245  247  2.487455 0.962313 SUCCESS  90
101101100  248  260  251  257  219  233  230  258  6.893593 0.548156 SUCCESS  91
101110000  243  245  253  241  250  241  246  241  0.627557 0.999685 SUCCESS  92
101110100  241  245  249  240  275  217  227  221 10.881359 0.208513 SUCCESS  93
101111000  266  229  261  227  221  252  227  261 10.422740 0.236599 SUCCESS  94
101111100  250  232  227  244  254  248  230  237  3.548741 0.895374 SUCCESS  95
110000000  235  243  251  245  262  255  262  268  6.185010 0.626517 SUCCESS  96
110000010  254  252  234  248  255  240  230  244  2.592313 0.957287 SUCCESS  97
110000100  249  251  231  237  236  239  224  250  3.498960 0.899270 SUCCESS  98
110001000  250  248  238  228  241  262  259  234  4.237200 0.835113 SUCCESS  99
110001010  249  240  272  226  249  262  239  227  7.664667 0.466893 SUCCESS 100
110010000  262  232  268  241  241  233  253  239  5.443592 0.709281 SUCCESS 101
110010010  273  246  252  217  242  279  226  244 13.491148 0.096031 SUCCESS 102
110010100  237  261  228  247  238  238  254  247  3.324198 0.912397 SUCCESS 103
110011000  245  245  229  229  252  240  241  251  2.521349 0.960728 SUCCESS 104
110011010  235  250  251  250  252  229  243  258  2.898412 0.940570 SUCCESS 105
110100000  267  240  243  241  256  254  228  245  4.451152 0.814300 SUCCESS 106
110100010  244  250  250  256  263  236  247  255  3.215103 0.920142 SUCCESS 107
110100100  251  246  242  256  221  219  247  251  6.007069 0.646440 SUCCESS 108
110101000  226  247  243  261  211  238  253  259  8.717480 0.366687 SUCCESS 109
110101010  238  250  230  234  253  238  246  237  2.307397 0.970108 SUCCESS 110
110101100  242  262  224  251  251  241  261  264  6.410612 0.601339 SUCCESS 111
110110000  231  247  260  231  215  260  240  250  7.442242 0.489754 SUCCESS 112
110110010  251  238  256  255  247  246  246  257  2.224782 0.973333 SUCCESS 113
110110100  239  257  241  243  256  249  240  244  1.630589 0.990321 SUCCESS 114
110111000  248  234  260  230  227  266  257  221  8.648634 0.372798 SUCCESS 115
110111010  246  236  232  268  246  210  238  219 11.114376 0.195302 SUCCESS 116
110111100  259  232  243  243  232  242  252  268  4.890707 0.769191 SUCCESS 117
111000000  232  241  264  228  245  245  240  268  5.932928 0.654745 SUCCESS 118
111000010  253  258  232  237  266  214  233  258  9.199401 0.325755 SUCCESS 119
111000100  255  240  232  241  213  254  267  252  8.234499 0.410905 SUCCESS 120
111000110  252  256  254  241  253  251  258  230  3.509552 0.898447 SUCCESS 121
111001000  253  255  263  238  262  222  250  225  7.626537 0.470774 SUCCESS 122
111001010  232  234  232  246  213  237  251  272  9.506559 0.301379 SUCCESS 123
111001100  214  228  216  242  261  242  265  239 11.499913 0.174950 SUCCESS 124
111010000  262  251  238  227  266  245  240  252  5.320729 0.722810 SUCCESS 125
111010010  257  229  246  244  219  236  259  239  5.689319 0.681987 SUCCESS 126
111010100  216  250  243  232  236  243  257  253  5.446770 0.708930 SUCCESS 127
111010110  238  264  242  254  234  259  249  242  3.756338 0.878411 SUCCESS 128
