		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001 3764 3713 3407 3215 3196 3174 3123 3068 325428.909099 0.000000 FAILURE   0
000000011 1649 1617 1976 1267 1173 2186 1425 1015 61544.103473 0.000000 FAILURE   1
000000101  824  957 1356  600 1645  977   52 1165 23690.776783 0.000000 FAILURE   2
000000111  937  851  896  860   61 1800  636 1040 20733.761747 0.000000 FAILURE   3
000001001  580  709  245 1130  502    0  588 1689 14598.323264 0.000000 FAILURE   4
000001011  403  422  810   83 1094  499  110  167 5144.348279 0.000000 FAILURE   5
000001101  324  410  553  269  335  783  532   26 2368.350295 0.000000 FAILURE   6
000001111  647  559  406  723  168  758  745  666 5150.504161 0.000000 FAILURE   7
000010001  263  349  123  576  257    0 1140   34 4417.469041 0.000000 FAILURE   8
000010011  309  383  134  597  275   12  300  950 3034.981957 0.000000 FAILURE   9
000010101  142  278  314  196  391  245   49  369 398.315363 0.000000 FAILURE  10
000010111  280  253  440  119  611  285  188   70 953.787378 0.000000 FAILURE  11
000011001  126  211  276  146  432  131  294   21 534.082653 0.000000 FAILURE  12
000011011  191  222  288  165  179  416  347   43 408.052291 0.000000 FAILURE  13
000011101  127  212  276  149   12  553   48  266 902.598863 0.000000 FAILURE  14
000011111  664  527  361  762  643  447  833  642 5268.322796 0.000000 FAILURE  15
000100011  161  192   74  318  152   13  648   52 1296.250181 0.000000 FAILURE  16
000100101   94  182   61  300  134    0  222  400 676.023832 0.000000 FAILURE  17
000100111  217  250  106  395  180   52  195  604 913.254090 0.000000 FAILURE  18
000101001   26  158  157  114  194  135   36  249 581.609625 0.000000 FAILURE  19
000101011   89  167  177  127  213  148   96  220 343.034224 0.000000 FAILURE  20
000101101   24  113  207   18  288  135   37   27 940.697124 0.000000 FAILURE  21
000101111  292  263  302  227  436  234  284  190 202.212586 0.000000 FAILURE  22
000110011   89  126  157  104  169  155  218   45 504.855980 0.000000 FAILURE  23
000110101   23  114  145   78   99  202  159   28 762.787670 0.000000 FAILURE  24
000110111  167  162  181  180  117  271  292   81 282.053704 0.000000 FAILURE  25
000111001   24  113  144   79   12  288   36  148 895.221760 0.000000 FAILURE  26
000111011   90  126  157  105   24  301   95  167 612.329724 0.000000 FAILURE  27
000111101   24  115   81  141   13  216  113  144 778.705901 0.000000 FAILURE  28
000111111  952  783  991  976 1290  762  912 1082 18620.494511 0.000000 FAILURE  29
001000011   89   94   48  179   85   24  325   88 821.910410 0.000000 FAILURE  30
001000101   24   84   37  156   73   12  315   24 1107.490613 0.000000 FAILURE  31
001000111  168  129   75  257  118   54  392  127 573.891470 0.000000 FAILURE  32
001001011   89   95   48  173   91   26  138  272 732.482765 0.000000 FAILURE  33
001001101   24   85   36  154   72   12  127  208 947.940772 0.000000 FAILURE  34
001001111  256  257  142  358  226  122  230  480 401.565948 0.000000 FAILURE  35
001010011   30   83  125   74  126   92   45  177 831.218376 0.000000 FAILURE  36
001010101   12   24  114   55  107   80   34  105 1119.694343 0.000000 FAILURE  37
001010111  106  114  156  155  149  122  123  207 388.643044 0.000000 FAILURE  38
001011011   30   82  128   31  170   92   46   88 946.075578 0.000000 FAILURE  39
001011101   12   24  114   11  151   80   33   19 1289.986263 0.000000 FAILURE  40
001011111  450  390  377  484  732  350  402  447 1924.186211 0.000000 FAILURE  41
001100101   12   24   82   43  152   19   95   18 1277.830196 0.000000 FAILURE  42
001100111  107  113  126  145   98  156  184  120 457.208263 0.000000 FAILURE  43
001101011   29   84   95   59   73  124  107   90 909.612671 0.000000 FAILURE  44
001101101   12   23   83   43   50  118   94   18 1255.973212 0.000000 FAILURE  45
001101111  218  230  180  253  150  272  289  490 326.976183 0.000000 FAILURE  46
001110101   12   25   82   43    6  161   32   78 1291.512524 0.000000 FAILURE  47
001110111  108  116  126  146   60  196  120  180 484.103708 0.000000 FAILURE  48
001111011   30   84   33  122   38   90  117  151 940.764911 0.000000 FAILURE  49
001111101   12   24   13  113   19   58  247  322 1119.947484 0.000000 FAILURE  50
001111111 1878 1807 1771 2004 1782 1486 1582 1841 79597.998883 0.000000 FAILURE  51
010000011   30   82   25  102   67   83  120   95 997.012010 0.000000 FAILURE  52
010000111  108  112   56  184   92   76  184  173 572.267766 0.000000 FAILURE  53
010001011   30   84   25  102   67   39  163   95 1025.163628 0.000000 FAILURE  54
010001111  217  191  148  272  166  184  282  547 493.408496 0.000000 FAILURE  55
010010011   26   81   30   94   73   39   68  155 1071.448196 0.000000 FAILURE  56
010010111  102  115   59  126  152   77   92  202 620.383635 0.000000 FAILURE  57
010011011   24   85   31   93   72   40   67  126 1095.847183 0.000000 FAILURE  58
010011111  359  412  345  698  428  358  607  520 2169.681155 0.000000 FAILURE  59
010100011   24   50   69   77   55   76   19  169 1123.134520 0.000000 FAILURE  60
010100111   48  107  124   48  191  113   42  158 756.039713 0.000000 FAILURE  61
010101011   19   30   97   19  114   77   18   73 1246.163201 0.000000 FAILURE  62
010101111  155  169  242  155  246  222  454  219 282.614004 0.000000 FAILURE  63
010110011   18   30   96   18  114   76   18   30 1322.841644 0.000000 FAILURE  64
010110111   49  107  127   49  192  113   43  114 787.866643 0.000000 FAILURE  65
010111011   18   30   95   17  113   76   18   31 1325.317979 0.000000 FAILURE  66
010111111  729 1038  821 1031 1076  758 1211  653 16418.827022 0.000000 FAILURE  67
011000111   54  108  120   61  192   66   80  132 752.322035 0.000000 FAILURE  68
011001111  161  166  234  168  185  461  267  192 307.928112 0.000000 FAILURE  69
011010111   54  108  120   60  123  134   84  132 715.986228 0.000000 FAILURE  70
011011111  335  390  696  342  368  743  358  672 2980.811886 0.000000 FAILURE  71
011101111  161  170  228  173  184  540  185  198 485.113095 0.000000 FAILURE  72
011111111 3983 3720 3420 3247 2684 2686 2663 2351 285424.317533 0.000000 FAILURE  73
100000000 3765 3713 3406 3215 3196 3174 3124 3068 325456.340483 0.000000 FAILURE  74
100010000  193  235  223  292  236  225  317  290 56.273049 0.000000 FAILURE  75
100100000  416  505  462  514  521  475  594  480 2228.113317 0.000000 FAILURE  76
100101000   60  147  103  145  146  115  195  119 497.591149 0.000000 FAILURE  77
100110000  196  235  236  280  236  248  327  211 49.987948 0.000000 FAILURE  78
100111000   60  145  134  119  140  151  138  144 475.834786 0.000000 FAILURE  79
101000000  899  992  998  978  988 1036  859  868 17127.951432 0.000000 FAILURE  80
101000100   15   58  102   56   46  142   46   74 1104.120342 0.000000 FAILURE  81
101001000   59  146  149   97  136  187   90  157 512.187539 0.000000 FAILURE  82
101001100   16   51  108   44   58  140   45   50 1147.028283 0.000000 FAILURE  83
101010000  167  255  287  223  237  319  232  252 60.233277 0.000000 FAILURE  84
101010100   15   51  108   43   58  141   47   50 1146.429854 0.000000 FAILURE  85
101011000   61  136  156   90  165  165   91  139 524.357375 0.000000 FAILURE  86
101011100   15   52  108   43   87  113   46   49 1133.736788 0.000000 FAILURE  87
101100000  380  494  587  444  587  462  518  454 2213.663092 0.000000 FAILURE  88
101100100   21   58   96   25  166   51   46   96 1097.210332 0.000000 FAILURE  89
101101000   66  104  185   71  255   97   91  145 592.577306 0.000000 FAILURE  90
101101100   21   56   98   24  166   52   45   56 1156.783218 0.000000 FAILURE  91
101110000  157  239  316  203  341  261  227  234 103.966310 0.000000 FAILURE  92
101110100   41   37   97   25  166   51   45   57 1151.905751 0.000000 FAILURE  93
101111000   96   97  161   71  232  124  141   96 540.690800 0.000000 FAILURE  94
101111100   59   47   67   54  151   37   90   71 1042.009690 0.000000 FAILURE  95
110000000 1865 1956 1989 1779 1763 1637 1665 1660 81466.312410 0.000000 FAILURE  96
110000010   21   57    6   85   33    6  268  360 1195.161099 0.000000 FAILURE  97
110000100   66   58   20  116  120    6   95  157 995.442324 0.000000 FAILURE  98
110001000  112  101  108  161  165   95  141  246 434.338715 0.000000 FAILURE  99
110001010   22   58   30   66   27   56   38  132 1267.416459 0.000000 FAILURE 100
110010000  200  236  268  242  309  278  342  227 75.483173 0.000000 FAILURE 101
110010010   22   57   31   66   28   56  150   20 1282.434398 0.000000 FAILURE 102
110010100   66   57   45   96  115   56  166   49 951.461445 0.000000 FAILURE 103
110011000  112  103  133  142  159  145  211   96 424.776549 0.000000 FAILURE 104
