		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100100000  259  249  249  247  257  226  260  265  6.181832 0.626872 SUCCESS  76
100101000  246  239  234  247  261  243  238  219  4.640743 0.795193 SUCCESS  77
100110000  250  266  249  242  246  249  259  259  4.283804 0.830653 SUCCESS  78
100111000  240  264  212  262  231  248  251  234  8.899656 0.350831 SUCCESS  79
101000000  245  245  220  222  246  240  244  246  4.648157 0.794434 SUCCESS  80
101000100  253  237  237  242  233  235  256  240  2.329639 0.969202 SUCCESS  81
101001000  286  255  237  260  221  219  246  234 14.602215 0.067358 SUCCESS  82
101001100  275  245  240  249  241  231  253  230  6.164885 0.628768 SUCCESS  83
101010000  251  243  229  237  239  271  262  253  6.248560 0.619411 SUCCESS  84
101010100  218  237  249  238  258  241  226  236  5.894798 0.659015 SUCCESS  85
101011000  226  253  214  244  233  238  242  247  6.307873 0.612788 SUCCESS  86
101011100  239  258  257  240  245  219  224  254  6.508056 0.590514 SUCCESS  87
101100000  236  241  248  229  229  250  232  230  3.937456 0.862722 SUCCESS  88
101100100  265  266  228  253  234  250  250  274  9.816896 0.278113 SUCCESS  89
101101000  233  273  222  249  240  249  232  265  8.873177 0.353107 SUCCESS  90
101101100  258  228  256  225  247  251  243  231  5.034754 0.753855 SUCCESS  91
101110000  213  254  247  243  274  215  242  256 12.549548 0.128317 SUCCESS  92
101110100  246  239  244  240  234  246  245  249  0.751479 0.999384 SUCCESS  93
101111000  268  230  225  255  231  237  230  236  7.380810 0.496158 SUCCESS  94
101111100  241  214  263  232  257  253  215  239 10.759555 0.215699 SUCCESS  95
110000000  217  252  265  236  232  260  231  240  7.998305 0.433636 SUCCESS  96
110000010  253  242  214  251  214  241  253  243  8.623214 0.375071 SUCCESS  97
110000100  246  214  265  256  262  244  249  225  9.307436 0.317029 SUCCESS  98
110001000  245  243  252  243  238  246  254  246  0.878580 0.998905 SUCCESS  99
110001010  241  229  250  225  245  269  239  231  6.172300 0.627939 SUCCESS 100
110010000  250  237  241  237  245  220  268  278 10.363426 0.240439 SUCCESS 101
110010010  242  245  235  248  231  250  254  234  2.162291 0.975628 SUCCESS 102
110010100  240  254  231  249  249  238  230  232  3.043518 0.931597 SUCCESS 103
110011000  251  268  256  228  260  258  249  263  7.807655 0.452481 SUCCESS 104
110011010  232  213  235  241  237  250  253  240  5.888443 0.659726 SUCCESS 105
110100000  247  225  242  216  241  252  249  240  5.431941 0.710568 SUCCESS 106
110100010  231  259  227  238  231  241  256  274  8.218612 0.412412 SUCCESS 107
110100100  292  253  241  228  242  232  270  255 15.166752 0.055983 SUCCESS 108
110101000  277  214  256  249  260  248  239  231 11.094252 0.196416 SUCCESS 109
110101010  216  248  237  243  253  246  236  241  4.304987 0.828612 SUCCESS 110
110101100  233  254  229  237  226  236  246  237  4.023248 0.855020 SUCCESS 111
110110000  229  241  243  269  251  239  242  210  8.901775 0.350650 SUCCESS 112
110110010  265  255  220  231  252  236  248  248  6.212548 0.623437 SUCCESS 113
110110100  279  241  228  241  233  251  252  252  7.587348 0.474780 SUCCESS 114
110111000  224  233  250  232  252  240  245  249  3.448120 0.903179 SUCCESS 115
110111010  227  251  239  255  265  259  236  227  6.360831 0.606882 SUCCESS 116
110111100  241  273  233  266  246  221  226  257 10.500059 0.231666 SUCCESS 117
111000000  237  271  231  243  237  254  235  251  5.191510 0.736925 SUCCESS 118
111000010  212  239  258  250  262  222  250  232  9.642133 0.291047 SUCCESS 119
111000100  266  241  250  229  217  251  255  277 11.581469 0.170877 SUCCESS 120
111000110  255  235  240  284  265  260  225  237 12.340892 0.136630 SUCCESS 121
111001000  242  241  264  247  247  245  251  247  2.042605 0.979678 SUCCESS 122
111001010  236  240  219  263  230  224  254  226  8.901775 0.350650 SUCCESS 123
111001100  253  249  235  216  258  265  250  254  7.359627 0.498375 SUCCESS 124
111010000  232  253  268  228  251  231  237  239  5.729568 0.677495 SUCCESS 125
111010010  273  244  266  248  256  255  236  254  7.414703 0.492620 SUCCESS 126
111010100  246  245  233  259  257  244  266  228  5.311196 0.723856 SUCCESS 127
111010110  227  225  225  227  247  229  234  238  7.181686 0.517163 SUCCESS 128
111011000  236  230  244  259  236  235  254  210  8.041731 0.429404 SUCCESS 129
111011010  265  254  250  260  223  242  248  255  5.947756 0.653084 SUCCESS 130
111011100  230  240  270  243  237  240  238  237  4.420436 0.817339 SUCCESS 131
111100000  264  253  215  261  242  271  235  256 10.836874 0.211115 SUCCESS 132
111100010  244  221  232  208  238  265  244  248 10.486290 0.232539 SUCCESS 133
111100100  218  253  256  262  249  233  247  251  6.036726 0.643118 SUCCESS 134
111100110  242  245  238  234  265  240  243  251  2.739537 0.949625 SUCCESS 135
111101000  231  258  257  227  225  224  252  234  7.452833 0.488653 SUCCESS 136
111101010  244  248  232  239  253  244  258  242  1.966345 0.982026 SUCCESS 137
111101100  246  246  235  258  274  237  246  261  6.415908 0.600749 SUCCESS 138
111101110  260  258  242  230  233  229  253  243  4.580371 0.801339 SUCCESS 139
111110000  229  238  270  248  242  283  244  253 10.783916 0.214246 SUCCESS 140
111110010  228  255  259  233  258  245  237  238  4.257324 0.833192 SUCCESS 141
111110100  234  257  258  245  235  233  234  251  3.467185 0.901721 SUCCESS 142
111110110  243  247  245  241  266  246  253  262  3.814592 0.873452 SUCCESS 143
111111000  248  250  242  250  243  277  238  235  5.471131 0.706236 SUCCESS 144
111111010  225  257  251  245  225  228  224  260  7.890270 0.444262 SUCCESS 145
111111100  267  245  222  264  247  266  251  238  8.389138 0.396410 SUCCESS 146
111111110  244  223  248  251  233  262  243  235  4.390780 0.820258 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  242  255  249  241  243  234  253  244  1.435702 0.993725 SUCCESS   0
000000011  240  266  234  216  251  255  234  248  7.084243 0.527571 SUCCESS   1
000000101  245  245  269  252  247  259  257  252  4.828216 0.775769 SUCCESS   2
000000111  225  263  228  235  257  259  225  231  8.432563 0.392396 SUCCESS   3
000001001  253  252  239  254  220  248  237  265  5.711562 0.679505 SUCCESS   4
000001011  255  261  260  249  231  248  249  245  3.773285 0.876977 SUCCESS   5
000001101  257  246  248  243  252  226  248  226  3.896148 0.866370 SUCCESS   6
000001111  234  254  253  253  232  269  237  233  5.498669 0.703187 SUCCESS   7
000010001  236  241  224  240  237  241  234  245  2.803087 0.946101 SUCCESS   8
000010011  252  262  227  251  234  249  257  254  4.709589 0.788117 SUCCESS   9
000010101  228  247  245  243  256  239  250  237  2.215249 0.973691 SUCCESS  10
000010111  243  263  262  239  237  253  236  239  3.919450 0.864317 SUCCESS  11
000011001  211  266  232  238  262  244  243  232  9.439832 0.306560 SUCCESS  12
000011011  239  236  205  251  251  217  237  230 11.454369 0.177259 SUCCESS  13
000011101  250  271  247  237  242  220  254  253  6.688114 0.570626 SUCCESS  14
000011111  245  239  255  241  242  250  234  227  2.499106 0.961773 SUCCESS  15
000100011  240  253  240  234  253  253  254  222  4.066674 0.851058 SUCCESS  16
000100101  239  218  230  262  238  236  238  237  6.014484 0.645609 SUCCESS  17
000100111  248  229  218  260  231  242  245  260  6.812037 0.557042 SUCCESS  18
000101001  266  248  235  244  266  241  259  225  6.999510 0.536686 SUCCESS  19
000101011  245  239  267  250  241  250  246  258  3.495783 0.899517 SUCCESS  20
000101101  242  256  245  244  235  237  248  255  1.752393 0.987685 SUCCESS  21
000101111  243  237  273  250  227  248  255  250  5.852431 0.663758 SUCCESS  22
000110011  241  258  230  227  252  237  235  251  3.975586 0.859319 SUCCESS  23
000110101  237  262  274  207  249  257  246  247 12.042207 0.149331 SUCCESS  24
000110111  229  229  201  227  257  221  229  237 15.212296 0.055147 SUCCESS  25
000111001  240  228  240  270  222  275  261  255 11.902397 0.155612 SUCCESS  26
000111011  252  260  264  245  264  248  257  267  7.663608 0.467000 SUCCESS  27
000111101  259  254  254  245  242  243  226  237  3.398339 0.906935 SUCCESS  28
000111111  231  237  235  241  242  240  246  238  1.604109 0.990841 SUCCESS  29
