		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  320  409  254  237  232  235  262  224 144.232688 0.000000 FAILURE   0
000000011  305  353  242  237  238  244  248  252 66.640182 0.000000 FAILURE   1
000000101  222  366  267  235  256  230  237  242 69.249971 0.000000 FAILURE   2
000000111  278  329  245  255  240  245  263  236 37.750325 0.000008 FAILURE   3
000001001  221  341  278  233  269  261  271  251 54.500002 0.000000 FAILURE   4
000001011  218  323  264  265  227  228  248  238 35.335422 0.000023 FAILURE   5
000001101  230  291  257  264  226  243  244  244 13.927525 0.083674 SUCCESS   6
000001111  275  298  247  268  228  211  253  230 25.715002 0.001175 FAILURE   7
000010001  239  303  306  261  267  235  274  251 38.774540 0.000005 FAILURE   8
000010011  237  309  274  247  281  269  260  241 31.354011 0.000122 FAILURE   9
000010101  239  280  257  239  272  250  224  241 11.572996 0.171297 SUCCESS  10
000010111  237  288  269  251  234  227  229  225 15.388118 0.052024 SUCCESS  11
000011001  218  291  284  239  227  246  240  232 21.000647 0.007146 FAILURE  12
000011011  235  268  240  253  225  235  226  259  7.405171 0.493614 SUCCESS  13
000011101  229  227  254  265  253  268  266  246  9.261892 0.320687 SUCCESS  14
000011111  316  259  274  273  236  222  248  251 32.755290 0.000068 FAILURE  15
000100011  247  254  288  254  273  268  275  250 19.149222 0.014082 SUCCESS  16
000100101  251  253  261  241  286  219  246  237 12.115289 0.146134 SUCCESS  17
000100111  245  259  293  234  238  249  275  267 18.010617 0.021147 SUCCESS  18
000101001  201  284  255  248  260  238  241  274 20.229573 0.009502 FAILURE  19
000101011  240  249  237  238  266  259  231  217  7.358567 0.498486 SUCCESS  20
000101101  237  282  249  238  212  227  236  234 12.881068 0.116008 SUCCESS  21
000101111  268  254  222  267  237  249  220  230 10.745786 0.216524 SUCCESS  22
000110011  238  259  257  240  212  274  253  246 10.372959 0.239818 SUCCESS  23
000110101  228  226  216  236  222  261  256  244 10.002250 0.264868 SUCCESS  24
000110111  245  252  247  231  229  221  235  247  4.653453 0.793892 SUCCESS  25
000111001  214  249  250  274  256  272  237  236 12.257218 0.140091 SUCCESS  26
000111011  232  229  243  264  231  239  256  242  4.728654 0.786145 SUCCESS  27
000111101  266  254  239  274  213  242  234  232 11.513682 0.174256 SUCCESS  28
000111111  348  245  238  274  224  226  262  253 54.452340 0.000000 FAILURE  29
001000011  196  233  273  284  256  271  245  224 25.981913 0.001058 FAILURE  30
001000101  236  237  284  271  232  248  242  279 16.149659 0.040287 SUCCESS  31
001000111  235  222  260  266  263  260  274  256 12.477525 0.131136 SUCCESS  32
001001011  239  227  240  250  262  244  238  247  3.119778 0.926617 SUCCESS  33
001001101  229  248  221  221  279  259  257  270 15.193231 0.055495 SUCCESS  34
001001111  257  254  289  242  248  257  262  266 13.813135 0.086768 SUCCESS  35
001010011  227  251  241  225  254  268  232  269  9.106194 0.333417 SUCCESS  36
001010101  217  220  250  260  236  209  242  250 12.469051 0.131471 SUCCESS  37
001010111  253  215  238  232  292  220  229  235 18.207622 0.019723 SUCCESS  38
001011011  236  250  224  248  221  226  230  217  9.825369 0.277497 SUCCESS  39
001011101  242  257  239  231  244  236  224  265  5.404403 0.713607 SUCCESS  40
001011111  308  220  221  255  230  241  203  234 31.004486 0.000140 FAILURE  41
