		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100100000  511  659  618  615  558  722  509  676 4678.263661 0.000000 FAILURE  76
100101000   25  204  176  115  168  189  114  242 409.732131 0.000000 FAILURE  77
100110000  231  280  340  331  270  366  254  373 213.646301 0.000000 FAILURE  78
100111000   25  206  151  140  215  117  133  247 416.674975 0.000000 FAILURE  79
101000000 1135 1220 1297 1177 1266 1207 1211 1297 32789.889289 0.000000 FAILURE  80
101000100    0   12  126   91  125   42   80   75 1107.742695 0.000000 FAILURE  81
101001000   12  205  149  103  315   53   87  281 643.880211 0.000000 FAILURE  82
101001100    0   12  125   90  124   43   37  117 1124.273125 0.000000 FAILURE  83
101010000  216  242  355  320  382  268  240  402 268.464583 0.000000 FAILURE  84
101010100    0   12  126   90  124   42   78   77 1110.007196 0.000000 FAILURE  85
101011000   38  178  145  106  316   41  140  241 563.654615 0.000000 FAILURE  86
101011100    0   35  103   90  125   29   91   76 1098.076731 0.000000 FAILURE  87
101100000  585  606  547  657  637  609  546  714 4697.382697 0.000000 FAILURE  88
101100100    0  110   26  188   28   13  106  126 1107.787180 0.000000 FAILURE  89
101101000  112  205   37  205  227   25  154  322 533.461981 0.000000 FAILURE  90
101101100    0  112   26  180   36   52   41  180 1077.573363 0.000000 FAILURE  91
101110000  317  265  219  418  291  268  206  515 483.846330 0.000000 FAILURE  92
101110100    0  111   26  173   40   51   79  131 1054.864808 0.000000 FAILURE  93
101111000  111  185   58  190  242   63  166  228 415.042798 0.000000 FAILURE  94
101111100    0  112   26  137   78   51  128   87 1013.311542 0.000000 FAILURE  95
110000000 2439 2403 2345 2523 2458 2328 2118 2016 148198.277947 0.000000 FAILURE  96
110000010    0    0   12   99   24   52  115   38 1434.812615 0.000000 FAILURE  97
110000100    0  113   26  137  106   24  129   98 1008.263549 0.000000 FAILURE  98
110001000  111  162  128  163  248   86  130  266 351.875097 0.000000 FAILURE  99
110001010    0    0   95   17   51   74   68   37 1411.568121 0.000000 FAILURE 100
110010000  275  338  283  376  265  343  255  358 220.162300 0.000000 FAILURE 101
110010010    0    0  111    0   51  126   16   37 1451.931942 0.000000 FAILURE 102
110010100    0  112  126   37  107  123   29  151 941.955415 0.000000 FAILURE 103
110011000  112  163  178  161  196  136  114  268 283.137233 0.000000 FAILURE 104
110011010    0    0  112    0   51  126   17   38 1447.128616 0.000000 FAILURE 105
110100000  595  656  579  658  689  534  611  700 5086.329192 0.000000 FAILURE 106
110100010    0    0  113   40  110   26    0   96 1377.599554 0.000000 FAILURE 107
110100100    0  113  124   39  203   25   13  206 1007.803870 0.000000 FAILURE 108
110101000  110  124  216  164  257   75  110  313 386.099982 0.000000 FAILURE 109
110101010    0    0  113   39  110   26   79   16 1369.882459 0.000000 FAILURE 110
110101100   26   86  120   42  203   13  104  127 920.657672 0.000000 FAILURE 111
110110000  338  310  240  429  307  240  355  420 400.549147 0.000000 FAILURE 112
110110010    0   98   13  136   14   13   92  166 1193.390171 0.000000 FAILURE 113
110110100  100  113   12  152  104   13  104  328 847.582516 0.000000 FAILURE 114
110111000  211  124  142  235  154  146   85  472 512.801856 0.000000 FAILURE 115
110111010    0   99   52   98   11   91  110  117 1062.843518 0.000000 FAILURE 116
110111100   99  113   51  113  104   91  210  139 627.214208 0.000000 FAILURE 117
111000000 1224 1210 1120 1332 1281 1151 1429 1263 34669.801762 0.000000 FAILURE 118
111000010    0  100   52  100   67   35  212   17 1126.011219 0.000000 FAILURE 119
111000100   99  112  100   64  171  121  126  129 590.802141 0.000000 FAILURE 120
111000110    0   99  152    0   79  222   13   17 1192.633925 0.000000 FAILURE 121
111001000  211  125  242  136  223  277  135  209 176.468456 0.000000 FAILURE 122
111001010    0   99  153    0   79  221   13   17 1192.049265 0.000000 FAILURE 123
111001100  100  113  151   13  171  222   60   81 705.004778 0.000000 FAILURE 124
111010000  340  374  313  400  481  195  403  368 653.335401 0.000000 FAILURE 125
111010010    0  140  112   79  199   23   13  174 950.840773 0.000000 FAILURE 126
111010100   98  152  112   92  254   61  116  180 527.884404 0.000000 FAILURE 127
111010110   26  113  108   82  198   10  183   17 939.909103 0.000000 FAILURE 128
111011000  312  135  122  313  213  108  356  304 304.080155 0.000000 FAILURE 129
111011010  100  140   11  281    0   27  167  398 947.688690 0.000000 FAILURE 130
111011100  199  152   79  225   51  211  120  414 511.850724 0.000000 FAILURE 131
111100000  660  661  549  803  682  613 1171  442 8380.481536 0.000000 FAILURE 132
111100010   99  139  210   81  158  230  203    0 545.649823 0.000000 FAILURE 133
111100100  199  152  277   25  209  452  135    0 743.835983 0.000000 FAILURE 134
111100110  100  139  278   13  188  378   25    0 911.201423 0.000000 FAILURE 135
111101000  353  203  292  295  509  108  250  367 517.919754 0.000000 FAILURE 136
111101010  137  178  200  171  398   10  226  114 503.721612 0.000000 FAILURE 137
111101100  339  260   30  475  155   53  453  542 1208.452595 0.000000 FAILURE 138
111101110  238  277  158  411    0  327  254  566 875.081687 0.000000 FAILURE 139
111110000  463  506  392  669  475  376 1229  150 5797.473435 0.000000 FAILURE 140
111110010  238  278  555   13  316  806   24    0 2457.983419 0.000000 FAILURE 141
111110100  420  370  398  342  845   53  138  632 2708.599438 0.000000 FAILURE 142
111110110  518  526  120  929  104  185  484 1337 8108.853749 0.000000 FAILURE 143
111111000  615  581  763  576  574  927 1191   51 9063.978325 0.000000 FAILURE 144
111111010  702  710  773  674 1563   11  543  783 12984.045808 0.000000 FAILURE 145
111111100 1092 1152 1720  581 1313 2176 1078  230 39845.899121 0.000000 FAILURE 146
111111110 2840 2930 2929 2942 2930 2940 2955 2928 243495.317860 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001 2938 2611 2232 1684 1595 1498 1516 1439 107299.637649 0.000000 FAILURE   0
000000011 2654 2359 2038  795  487  595  748 1533 67358.127991 0.000000 FAILURE   1
000000101 1655  797  196 1020 1663 1286 2039 1464 45370.159725 0.000000 FAILURE   2
000000111 1140 1226 2092 1072 1049  192   50  950 29881.977266 0.000000 FAILURE   3
000001001  218  240  860  956 1000 1761  602  976 18737.692473 0.000000 FAILURE   4
000001011  882  797  105  129  988  540  763 1137 10390.493693 0.000000 FAILURE   5
000001101  713 1261  429  489    0   55  897  182 7937.367088 0.000000 FAILURE   6
000001111  694  723 1206  648  869  257  144  253 8137.651459 0.000000 FAILURE   7
000010001   44  539  566  424 1060  137  730    0 5235.504486 0.000000 FAILURE   8
000010011  237   47  597  366  301 1113  355  501 4299.118704 0.000000 FAILURE   9
000010101  427   56    0  574   85  570  561  824 3412.336921 0.000000 FAILURE  10
000010111  656  483  142   74  603  107  651  323 2480.305377 0.000000 FAILURE  11
000011001  405  366  400   22   22  493  101  601 1582.369500 0.000000 FAILURE  12
000011011  357  709  101  433   33   72  378  240 1597.853473 0.000000 FAILURE  13
000011101  238  317  642  152  292   54   11  274 1126.188100 0.000000 FAILURE  14
000011111  605  640  798  679  685  424  348  417 4449.534283 0.000000 FAILURE  15
000100011   55  330  293   98  713   61  441   67 1653.977709 0.000000 FAILURE  16
000100101   28   57  265  323  304  434   36  400 828.834189 0.000000 FAILURE  17
