		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  230  251  252  243  244  264  225  259  5.474308 0.705885 SUCCESS   0
000000011  252  239  248  234  234  259  246  243  2.263971 0.971831 SUCCESS   1
000000101  246  245  243  248  250  256  246  227  2.088149 0.978190 SUCCESS   2
000000111  244  229  259  250  235  245  245  249  2.512875 0.961128 SUCCESS   3
000001001  224  246  282  246  224  257  244  239 10.352834 0.241129 SUCCESS   4
000001011  254  249  260  232  272  234  229  239  7.011160 0.535429 SUCCESS   5
000001101  271  270  239  255  246  252  252  240  7.121314 0.523602 SUCCESS   6
000001111  248  218  254  262  217  259  244  242  8.795858 0.359809 SUCCESS   7
000010001  251  239  232  248  238  223  234  225  5.031576 0.754196 SUCCESS   8
000010011  240  244  255  239  240  236  230  253  2.215249 0.973691 SUCCESS   9
000010101  256  239  239  244  243  245  258  222  3.718208 0.881611 SUCCESS  10
000010111  239  235  266  241  240  256  225  253  5.085594 0.748390 SUCCESS  11
000011001  240  237  240  204  268  256  246  243 10.213024 0.250392 SUCCESS  12
000011011  250  264  232  255  248  254  240  239  3.603818 0.890985 SUCCESS  13
000011101  241  236  236  223  236  246  255  246  3.301955 0.914005 SUCCESS  14
000011111  247  245  252  240  244  237  243  244  0.593663 0.999745 SUCCESS  15
000100011  268  248  264  239  229  227  239  227  7.828838 0.450366 SUCCESS  16
000100101  250  253  248  266  236  249  262  266  6.332234 0.610070 SUCCESS  17
000100111  252  242  241  237  228  237  238  227  3.256411 0.917251 SUCCESS  18
000101001  224  237  246  234  266  249  255  261  6.215726 0.623081 SUCCESS  19
000101011  244  214  230  246  254  248  262  238  6.694469 0.569927 SUCCESS  20
000101101  239  254  255  235  255  241  265  223  5.657544 0.685530 SUCCESS  21
000101111  257  220  261  249  215  266  240  260 11.236180 0.188673 SUCCESS  22
000110011  245  245  224  218  255  250  252  238  5.682964 0.682696 SUCCESS  23
000110101  251  264  245  246  232  264  250  215  7.928400 0.440495 SUCCESS  24
000110111  280  251  222  272  273  238  235  227 16.305357 0.038212 SUCCESS  25
000111001  231  259  251  246  256  242  247  231  3.263825 0.916727 SUCCESS  26
000111011  249  231  255  261  236  224  229  234  5.937164 0.654270 SUCCESS  27
000111101  247  231  234  230  243  231  223  276  8.974857 0.344421 SUCCESS  28
000111111  240  238  240  227  233  246  254  237  2.713058 0.951055 SUCCESS  29
001000011  238  256  243  244  232  218  247  250  4.457507 0.813669 SUCCESS  30
001000101  267  221  214  255  255  237  249  240  9.717334 0.285429 SUCCESS  31
001000111  258  268  278  225  220  251  222  239 14.493121 0.069784 SUCCESS  32
001001011  244  242  252  254  237  247  257  283  8.050204 0.428581 SUCCESS  33
001001101  246  260  240  246  220  260  224  258  7.234645 0.511541 SUCCESS  34
001001111  258  254  217  233  258  220  256  224 10.465106 0.233886 SUCCESS  35
001010011  244  233  266  250  244  244  230  267  5.760283 0.674063 SUCCESS  36
001010101  250  261  264  251  244  248  240  235  3.715031 0.881876 SUCCESS  37
001010111  243  225  226  260  263  273  250  223 11.093193 0.196474 SUCCESS  38
001011011  240  237  230  255  247  227  252  256  3.771167 0.877157 SUCCESS  39
001011101  256  252  225  235  281  220  222  265 14.909374 0.060932 SUCCESS  40
001011111  224  221  250  252  224  254  236  240  6.871350 0.550575 SUCCESS  41
001100101  242  246  258  243  241  215  269  227  8.354185 0.399659 SUCCESS  42
001100111  252  268  229  226  259  247  245  250  6.160649 0.629242 SUCCESS  43
001101011  256  239  241  263  215  256  265  227  9.539394 0.298853 SUCCESS  44
001101101  235  239  257  231  217  236  254  240  5.778289 0.672051 SUCCESS  45
001101111  258  249  250  274  247  243  256  234  5.915981 0.656643 SUCCESS  46
001110101  264  247  216  244  254  256  248  241  6.175477 0.627583 SUCCESS  47
001110111  249  253  237  254  222  221  259  248  6.403198 0.602164 SUCCESS  48
001111011  269  240  244  238  237  230  238  233  4.596258 0.799727 SUCCESS  49
001111101  245  246  258  255  265  242  254  238  3.772226 0.877067 SUCCESS  50
001111111  266  251  241  248  212  256  265  238  9.307436 0.317029 SUCCESS  51
010000011  240  245  246  229  248  273  248  251  4.919304 0.766165 SUCCESS  52
010000111  261  256  228  224  223  220  246  244  8.992863 0.342898 SUCCESS  53
010001011  262  226  233  238  253  258  241  220  7.085302 0.527458 SUCCESS  54
010001111  248  255  259  221  219  246  240  265  8.375368 0.397688 SUCCESS  55
010010011  236  259  224  236  239  239  232  235  4.410904 0.818279 SUCCESS  56
010010111  244  257  244  244  248  263  242  253  2.628325 0.955478 SUCCESS  57
010011011  238  238  227  262  230  241  228  268  7.317260 0.502821 SUCCESS  58
010011111  231  243  242  231  253  214  262  229  7.985595 0.434879 SUCCESS  59
010100011  229  226  256  236  275  261  250  262  9.983185 0.266208 SUCCESS  60
010100111  240  243  275  253  241  241  246  246  4.562365 0.803162 SUCCESS  61
010101011  250  256  263  251  226  236  232  243  4.753015 0.783619 SUCCESS  62
010101111  244  223  241  244  247  234  253  238  2.894176 0.940822 SUCCESS  63
010110011  249  232  252  247  228  258  218  219  8.504587 0.385793 SUCCESS  64
010110111  245  227  215  261  259  229  248  241  8.057618 0.427862 SUCCESS  65
010111011  269  230  239  239  266  238  238  234  6.468867 0.594863 SUCCESS  66
010111111  235  217  264  249  222  233  242  237  8.076683 0.426016 SUCCESS  67
011000111  222  258  218  250  259  273  219  249 13.172339 0.106056 SUCCESS  68
011001111  255  235  248  230  238  245  246  224  3.655717 0.886774 SUCCESS  69
011010111  239  227  235  249  215  245  249  226  6.896770 0.547810 SUCCESS  70
011011111  244  233  242  267  257  245  231  226  5.587639 0.693312 SUCCESS  71
011101111  260  248  240  261  242  231  256  250  3.902503 0.865811 SUCCESS  72
011111111  252  228  239  256  224  255  250  248  4.499874 0.809446 SUCCESS  73
100000000  230  251  252  243  244  264  225  259  5.474308 0.705885 SUCCESS  74
100010000  249  260  253  254  265  244  250  231  4.637566 0.795518 SUCCESS  75
100100000  242  258  242  229  245  241  250  250  2.160172 0.975703 SUCCESS  76
100101000  222  229  244  262  264  236  247  263  7.894506 0.443842 SUCCESS  77
100110000  239  237  244  235  234  249  234  266  3.675841 0.885123 SUCCESS  78
100111000  241  248  229  245  231  242  251  215  5.620473 0.689659 SUCCESS  79
101000000  244  252  255  207  257  246  244  261  8.526829 0.383768 SUCCESS  80
101000100  278  267  224  262  258  241  238  251 11.364340 0.181897 SUCCESS  81
101001000  247  249  255  241  260  237  233  262  3.838953 0.871353 SUCCESS  82
101001100  257  249  241  239  234  251  243  217  4.712767 0.787788 SUCCESS  83
101010000  249  249  218  246  256  272  250  251  7.343739 0.500040 SUCCESS  84
101010100  249  259  244  255  245  251  266  260  4.837748 0.774769 SUCCESS  85
101011000  236  243  249  254  266  249  248  245  2.993737 0.934750 SUCCESS  86
101011100  230  256  221  239  235  250  263  243  5.833366 0.665891 SUCCESS  87
101100000  237  247  222  272  253  247  213  231 10.818868 0.212175 SUCCESS  88
101100100  263  257  233  247  228  225  249  232  6.145820 0.630902 SUCCESS  89
101101000  256  239  257  240  236  247  248  244  1.861487 0.984968 SUCCESS  90
101101100  238  265  255  235  226  268  240  235  7.090598 0.526890 SUCCESS  91
101110000  257  245  269  236  233  251  243  257  5.038990 0.753401 SUCCESS  92
101110100  269  232  246  248  244  243  251  230  4.373833 0.821919 SUCCESS  93
101111000  264  227  217  232  254  232  261  224 10.614449 0.224516 SUCCESS  94
101111100  249  234  246  254  229  265  241  242  3.838953 0.871353 SUCCESS  95
110000000  245  242  240  248  233  275  234  235  5.508202 0.702131 SUCCESS  96
110000010  245  242  230  239  246  239  230  226  3.342204 0.911085 SUCCESS  97
110000100  261  250  233  240  251  225  265  231  6.275039 0.616453 SUCCESS  98
110001000  252  263  253  228  251  219  263  220 10.057327 0.261025 SUCCESS  99
110001010  238  236  267  235  260  252  225  230  6.733659 0.565623 SUCCESS 100
110010000  224  259  241  216  220  229  240  248  9.616713 0.292964 SUCCESS 101
110010010  234  238  238  236  259  248  233  272  5.849253 0.664113 SUCCESS 102
110010100  234  230  240  249  256  237  237  272  5.771934 0.672761 SUCCESS 103
110011000  242  237  272  252  231  245  228  242  5.642716 0.687182 SUCCESS 104
110011010  237  236  215  263  253  253  243  224  7.986654 0.434775 SUCCESS 105
110100000  230  247  259  225  257  233  242  254  5.026280 0.754764 SUCCESS 106
110100010  256  242  241  233  261  261  258  261  5.617296 0.690013 SUCCESS 107
110100100  233  248  251  251  252  232  240  268  4.361123 0.823161 SUCCESS 108
110101000  257  249  215  241  267  253  247  251  7.224053 0.512663 SUCCESS 109
110101010  249  254  243  255  227  239  258  268  5.604586 0.691427 SUCCESS 110
110101100  252  216  246  247  242  266  248  241  5.815360 0.667905 SUCCESS 111
110110000  241  243  254  236  253  255  241  220  4.081503 0.849696 SUCCESS 112
110110010  245  258  242  258  233  234  230  256  4.055023 0.852125 SUCCESS 113
110110100  256  249  227  260  246  229  240  253  4.398194 0.819530 SUCCESS 114
110111000  251  259  256  232  252  251  231  256  4.148230 0.843508 SUCCESS 115
